id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,interest_match,rating_norm,review_norm,station_distance_efficiency,xai_score,image_url,lat,lng,source_id
3451,古河文學館,茨城縣,文學館,4.0,100,文學館,Mito Station,72.2,0.70,0.8000,1.0000,0.0648,0.7665,http://commons.wikimedia.org/wiki/Special:FilePath/Koga%20Literature%20Museum%2001.JPG,36.1916810,139.7019550,Q11411379
3472,里田原歴史民俗資料館,長崎縣,考古博物館,4.0,100,考古博物館,Nagasaki Station,72.3,0.70,0.8000,1.0000,0.0647,0.7665,,33.3583890,129.5911670,Q11644616
3477,鄭成功記念館,長崎縣,人物紀念館,4.0,100,人物紀念館,Nagasaki Station,72.2,0.70,0.8000,1.0000,0.0648,0.7665,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%84%AD%E6%88%90%E5%8A%9F%E8%A8%98%E5%BF%B5%E9%A4%A8%E5%A4%96%E8%A6%B3.jpg,33.3310000,129.5203900,Q111274293
3480,平戸市切支丹資料館,長崎縣,歷史博物館,4.0,100,歷史博物館,Nagasaki Station,71.7,0.70,0.8000,1.0000,0.0652,0.7665,,33.2901110,129.4472220,Q11482968
3621,諏訪市博物館,長野縣,市立博物館,4.0,100,市立博物館,Nagano Station,71.7,0.70,0.8000,1.0000,0.0652,0.7665,http://commons.wikimedia.org/wiki/Special:FilePath/Suwa%20city%20musium%20%2C%20%E8%AB%8F%E8%A8%AA%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A4%A8%20-%20panoramio.jpg,36.0002222,138.1214444,Q85883757
3638,神長官守矢史料館,長野縣,house archive,4.0,100,house archive,Nagano Station,72.2,0.70,0.8000,1.0000,0.0648,0.7665,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A5%9E%E9%95%B7%E5%AE%98%E5%AE%88%E7%9F%A2%E5%8F%B2%E6%96%99%E9%A4%A8%20%2851790275588%29.jpg,35.9955280,138.1280000,Q11591010
3943,植田正治寫真美術館,鳥取縣,美術館,4.0,100,美術館,Tottori Station,72.5,0.70,0.8000,1.0000,0.0645,0.7665,http://commons.wikimedia.org/wiki/Special:FilePath/Shoji%20Ueda%20Museum%20of%20Photography02n4592.jpg,35.3898610,133.4358330,Q9047014
383,赤穗市立民俗資料館,兵庫縣,民俗博物館,4.0,100,民俗博物館,Kobe Station,73.2,0.70,0.8000,1.0000,0.0640,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Ako%20municipal%20fork%20culture%20museum05s1980.jpg,34.7498890,134.3822500,Q11635881
718,“渚の駅”たてやま,千葉縣,水族館,4.0,100,水族館,Chiba Station,73.2,0.70,0.8000,1.0000,0.0639,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Nagisanoeki%20Tateyama.JPG,34.9897500,139.8546940,Q11256102
1390,アトク先生の館,山形縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Yamagata Station,73.4,0.70,0.8000,1.0000,0.0638,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Mikawa%20Town%20Cultural%20Exchange%20Hall%201.jpg,38.7933333,139.8507500,Q30933069
1702,熊之鼻展望台,岩手縣,风景点,4.0,100,风景点,Morioka Station,73.6,0.70,0.8000,1.0000,0.0636,0.7664,,39.8397861,141.9789611,Q20044034
2254,相川郷土博物館,新潟縣,礦業博物館,4.0,100,礦業博物館,Niigata Station,73.4,0.70,0.8000,1.0000,0.0638,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Aikawa%20History%20Museum%20ac%20%281%29.jpg,38.0375000,138.2400000,Q85162625
2265,佐渡版画村美術館,新潟縣,美術館,4.0,100,美術館,Niigata Station,73.2,0.70,0.8000,1.0000,0.0639,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Sado%20Hangamura%20Art%20Museum%20ac.jpg,38.0351390,138.2408890,Q11383307
3303,小峰城歴史館,福島縣,歷史博物館,4.0,100,歷史博物館,Fukushima Station,72.6,0.70,0.8000,1.0000,0.0644,0.7664,,37.1312950,140.2124770,Q104696512
3317,白河市歴史民俗資料館,福島縣,博物館,4.0,100,博物館,Fukushima Station,73.3,0.70,0.8000,1.0000,0.0638,0.7664,,37.1205800,140.2285330,Q104696511
3332,秋田犬の里,秋田縣,遊客中心,4.0,100,遊客中心,Akita Station,73.1,0.70,0.8000,1.0000,0.0641,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Akita%20Dog%20Visitor%20Center%2020200613.jpg,40.2867389,140.5561278,Q110990382
3692,安藤昌益資料館,青森縣,人物紀念館,4.0,100,人物紀念館,Aomori Station,73.0,0.70,0.8000,1.0000,0.0641,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Andoshoekimuseum.JPG,40.5107700,141.4919700,Q11451328
3697,むつ科学技術館,青森縣,科技博物館,4.0,100,科技博物館,Aomori Station,72.8,0.70,0.8000,1.0000,0.0642,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%82%80%E3%81%A4%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E9%A4%A8.jpg,41.3642780,141.2350420,Q17217142
3700,八戶市美術館,青森縣,美術館,4.0,100,美術館,Aomori Station,72.9,0.70,0.8000,1.0000,0.0642,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/Hachinohe%20Art%20Museum%202023.jpg,40.5117500,141.4913056,Q11391188
3710,はっち,青森縣,博物館,4.0,100,博物館,Aomori Station,72.9,0.70,0.8000,1.0000,0.0642,0.7664,http://commons.wikimedia.org/wiki/Special:FilePath/HachinohePortalMuseum%20hacchi.jpg,40.5100000,141.4905560,Q6386532
3816,濱名湖音樂盒博物館,靜岡縣,音楽博物館,4.0,100,音楽博物館,Shizuoka Station,73.6,0.70,0.8000,1.0000,0.0636,0.7664,,34.7699470,137.6204000,Q11557595
280,赤穂市立有年考古館,兵庫縣,考古博物館,4.0,100,考古博物館,Kobe Station,74.7,0.70,0.8000,1.0000,0.0627,0.7663,,34.8353056,134.3825556,Q85883880
625,Q138647692,北海道,博物館,4.0,100,博物館,Sapporo Station,74.9,0.70,0.8000,1.0000,0.0625,0.7663,,42.5453658,140.7718779,Q138647692
765,館山市立博物館,千葉縣,博物館,4.0,100,博物館,Chiba Station,74.0,0.70,0.8000,1.0000,0.0633,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%A4%A8%E5%B1%B1%E5%B8%82%E7%AB%8B%E5%8D%9A%E7%89%A9%E9%A4%A8%20-%20panoramio.jpg,34.9824900,139.8545100,Q71906226
1517,東山魁夷 心の旅路館,岐阜縣,美術館,4.0,100,美術館,Gifu Station,74.6,0.70,0.8000,1.0000,0.0628,0.7663,,35.5858861,137.5511500,Q11526757
1544,馬籠脇本陣史料館,岐阜縣,地方文化館,4.0,100,地方文化館,Gifu Station,74.6,0.70,0.8000,1.0000,0.0628,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%A6%AC%E7%B1%A0%E8%84%87%E6%9C%AC%E9%99%A3%E5%8F%B2%E6%96%99%E9%A4%A8%20%28%E5%B2%90%E9%98%9C%E7%9C%8C%E4%B8%AD%E6%B4%A5%E5%B7%9D%E5%B8%82%E9%A6%AC%E7%B1%A0%29%20-%20Panoramio%2051956333.jpg,35.5270020,137.5676920,Q107158498
1552,藤村紀念館,岐阜縣,人物紀念館,4.0,100,人物紀念館,Gifu Station,74.6,0.70,0.8000,1.0000,0.0628,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/Magome-Juku%20Touson%20Memorial%20Hall.jpg,35.5267944,137.5673444,Q11624320
1646,ヒルゼン高原センター,岡山縣,主題樂園,4.0,100,主題樂園,Okayama Station,74.1,0.70,0.8000,1.0000,0.0632,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/Hiruzen%20Kogen%20Center.jpg,35.2908890,133.6353360,Q11330326
1678,真庭市蒜山ミュージアム,岡山縣,博物館,4.0,100,博物館,Okayama Station,74.1,0.70,0.8000,1.0000,0.0632,0.7663,,35.2916140,133.6370160,Q132618778
1734,軽米町歴史民俗資料館,岩手縣,地方文化館,4.0,100,地方文化館,Morioka Station,74.0,0.70,0.8000,1.0000,0.0633,0.7663,,40.3204500,141.4565400,Q123516953
1735,東北紐西蘭村,岩手縣,主題公園,4.0,100,主題公園,Morioka Station,74.1,0.70,0.8000,1.0000,0.0632,0.7663,,39.0361944,141.0864722,Q11272918
1943,平家屋敷民俗資料館,德島縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Tokushima Station,74.1,0.70,0.8000,1.0000,0.0632,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/150503%20The%20Folklore%20Museum%20of%20the%20Heike%20Estate%20Miyoshi%20Tokushima%20pref%20Japan02s3.jpg,33.8832778,133.7812778,Q65266462
3491,平戸温泉,長崎縣,温泉镇,4.0,100,温泉镇,Nagasaki Station,74.7,0.70,0.8000,1.0000,0.0628,0.7663,,33.3496990,129.5053720,Q108611178
3695,八戸市埋蔵文化財センター 是川縄文館,青森縣,埋藏文化財中心,4.0,100,埋藏文化財中心,Aomori Station,74.7,0.70,0.8000,1.0000,0.0627,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/Korekawajomonkan.jpg,40.4755556,141.4883611,Q11391172
3772,濱名湖PalPal,靜岡縣,主題樂園,4.0,100,主題樂園,Shizuoka Station,74.1,0.70,0.8000,1.0000,0.0632,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/Kanzanji%20ropeway.JPG,34.7638530,137.6167080,Q11557598
3887,杉の大スギ,高知縣,巨樹,4.0,100,巨樹,Kochi Station,74.2,0.70,0.8000,1.0000,0.0631,0.7663,http://commons.wikimedia.org/wiki/Special:FilePath/Sugi%20no%20Osugi%2C%20gaikan-3.jpg,34.0628060,133.0067860,Q11521661
270,ムーセ旧居,兵庫縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Kobe Station,75.5,0.70,0.8000,1.0000,0.0621,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Muse6611.JPG,35.2444720,134.7177220,Q11343225
367,神子畑交流館,兵庫縣,遊客中心,4.0,100,遊客中心,Kobe Station,75.5,0.70,0.8000,1.0000,0.0621,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A5%9E%E5%AD%90%E7%95%91%E4%BA%A4%E6%B5%81%E9%A4%A8%20%E9%A7%90%E8%BB%8A%E5%A0%B4%E3%81%8B%E3%82%89.jpg,35.2433333,134.7170833,Q99745066
519,登別市郷土資料館,北海道,地方文化館,4.0,100,地方文化館,Sapporo Station,75.3,0.70,0.8000,1.0000,0.0622,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Noboribetsu%20Local%20History%20Museum.jpg,42.4205667,141.0820278,Q11579120
621,神恵内村郷土資料館,北海道,博物館,4.0,100,博物館,Sapporo Station,76.0,0.70,0.8000,1.0000,0.0617,0.7662,,43.1482520,140.4204850,Q104236395
1141,南三陸町民俗資料館,宮城縣,旧学校施設,4.0,100,旧学校施設,Sendai Station,75.6,0.70,0.8000,1.0000,0.0621,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Minamisanriku%20minzoku%20Museum.jpg,38.7191667,141.5229167,Q60988262
1349,内藤秀因水彩画記念館,山形縣,美術館,4.0,100,美術館,Yamagata Station,76.2,0.70,0.8000,1.0000,0.0616,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/ShonaiTown%20Naitoshuin%20Watercolor%20painting%20Memorial%201.jpg,38.8487222,139.9044722,Q48756817
1366,松山文化伝承館,山形縣,文化博物館,4.0,100,文化博物館,Yamagata Station,75.1,0.70,0.8000,1.0000,0.0624,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Matsuyama%20Culture%20%26%20Tradition%20Hall%201.jpg,38.8601667,139.9588333,Q28475496
1560,小坂郷土館,岐阜縣,博物館,4.0,100,博物館,Gifu Station,75.4,0.70,0.8000,1.0000,0.0622,0.7662,,35.9163889,137.3103611,Q104783877
1711,三船十段記念館,岩手縣,人物紀念館,4.0,100,人物紀念館,Morioka Station,75.8,0.70,0.8000,1.0000,0.0619,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Kuji%20City%20Mifune%20Judan%20Memorial%20Hall%201.jpg,40.1880833,141.7587583,Q11356960
1748,奥州市牛の博物館,岩手縣,博物館,4.0,100,博物館,Morioka Station,75.0,0.70,0.8000,1.0000,0.0625,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Cattle%20Museum.jpg,39.0269440,141.1240280,Q11445753
1874,みろくの里,廣島縣,主題樂園,4.0,100,主題樂園,Hiroshima Station,76.2,0.70,0.8000,1.0000,0.0615,0.7662,,34.4205833,133.3059444,Q11279374
1945,道之站大歩危,德島縣,道之驛,4.0,100,道之驛,Tokushima Station,76.0,0.70,0.8000,1.0000,0.0617,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki%20Oboke%2001.JPG,33.8815833,133.7600556,Q11641228
2214,東栄町立博物館,愛知縣,博物館,4.0,100,博物館,Nagoya Station,75.7,0.70,0.8000,1.0000,0.0619,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9D%B1%E6%A0%84%E7%94%BA%E5%8D%9A%E7%89%A9%E9%A4%A8%202018%E5%B9%B46%E6%9C%88%20ac.jpg,35.0684167,137.7045278,Q55535195
3128,山川登美子紀念館,福井縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Fukui Station,76.0,0.70,0.8000,1.0000,0.0617,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Tomiko%20Yamakawa%20Memorial%20Museum01nt3200.jpg,35.4985080,135.7470810,Q11468309
3137,福井縣立若狹歷史博物館,福井縣,都道府县立博物馆,4.0,100,都道府县立博物馆,Fukui Station,75.5,0.70,0.8000,1.0000,0.0621,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Wakasa%20history%20museum.JPG,35.4841500,135.7849083,Q17230044
3258,事故歷史展示館,福島縣,鐵路博物館,4.0,100,鐵路博物館,Fukushima Station,75.7,0.70,0.8000,1.0000,0.0619,0.7662,,37.1006944,140.2174722,Q11371180
3338,大館郷土博物館,秋田縣,地方文化館,4.0,100,地方文化館,Akita Station,75.5,0.70,0.8000,1.0000,0.0621,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%94date%20kyodo%20hakibutukan.jpg,40.3002220,140.5822500,Q20043438
3502,松浦史料博物馆,長崎縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Nagasaki Station,75.1,0.70,0.8000,1.0000,0.0624,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Matsura%20Museum%201.jpg,33.3729420,129.5522780,Q11531777
3522,八ヶ岳美術館,長野縣,民俗博物館,4.0,100,民俗博物館,Nagano Station,75.5,0.70,0.8000,1.0000,0.0621,0.7662,http://commons.wikimedia.org/wiki/Special:FilePath/Yatsugatake%20Museum%20of%20Art.JPG,35.9680556,138.2768333,Q11390430
3576,康耀堂美術館,長野縣,美術館,4.0,100,美術館,Nagano Station,75.5,0.70,0.8000,1.0000,0.0621,0.7662,,35.9680556,138.2768333,Q84468012
3991,日本マンダリンセンター,鹿兒島縣,食物博物館,4.0,100,食物博物館,Kagoshima-Chuo Station,76.2,0.70,0.8000,1.0000,0.0616,0.7662,,32.1986320,130.1856920,Q133054732
157,日本的鬼之交流博物館,京都府,博物館,4.0,100,博物館,Kyoto Station,76.7,0.70,0.8000,1.0000,0.0612,0.7661,,35.4590280,135.1444440,Q11506183
502,宮尾登美子文学記念館,北海道,文學館,4.0,100,文學館,Sapporo Station,77.0,0.70,0.8000,1.0000,0.0610,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Tomiko%20miyao%20memorials%20literature.jpg,42.4716667,140.8733333,Q11454073
635,伊達市噴火湾文化研究所,北海道,博物館,4.0,100,博物館,Sapporo Station,76.8,0.70,0.8000,1.0000,0.0611,0.7661,,42.4811790,140.8551200,Q104236483
648,だて歴史文化ミュージアム,北海道,博物館,4.0,100,博物館,Sapporo Station,77.0,0.70,0.8000,1.0000,0.0610,0.7661,,42.4713889,140.8736111,Q65560391
1083,十津川村歴史民俗資料館,奈良縣,地方文化館,4.0,100,地方文化館,Nara Station,77.0,0.70,0.8000,1.0000,0.0610,0.7661,,33.9886930,135.7931180,Q104721810
1199,內藤紀念館,宮崎縣,博物館,4.0,100,博物館,Miyazaki Station,77.1,0.70,0.8000,1.0000,0.0609,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Nobeoka%20Castle%20Naito%20Memorial%20Museum%202023.jpg,32.5818060,131.6587500,Q11394557
1402,鶴岡市立加茂水族館,山形縣,水族館,4.0,100,水族館,Yamagata Station,77.5,0.70,0.8000,1.0000,0.0606,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Kamo%20Aquarium%2020160505.jpg,38.7622220,139.7249720,Q11675955
1875,赤坂遊園,廣島縣,主題樂園,4.0,100,主題樂園,Hiroshima Station,76.6,0.70,0.8000,1.0000,0.0613,0.7661,,34.4765000,133.3051111,Q11635438
2252,木村茶道美術館,新潟縣,美術館,4.0,100,美術館,Niigata Station,76.5,0.70,0.8000,1.0000,0.0614,0.7661,,37.3597222,138.5447222,Q28669360
2305,柏崎市立博物館,新潟縣,博物館,4.0,100,博物館,Niigata Station,76.6,0.70,0.8000,1.0000,0.0613,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Kashiwazaki%20City%20Museum%2C%20Kashiwazaki%2C%20Niigata%2C%20Japan%2C%20November%202023.jpg,37.3591667,138.5427778,Q87396765
3254,いわき市アンモナイトセンター,福島縣,古生物博物馆,4.0,100,古生物博物馆,Fukushima Station,77.2,0.70,0.8000,1.0000,0.0608,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Iwaki%20city%20anmonite%20center%20appearance.jpg,37.1756111,140.9434444,Q114231317
3298,いわき市立草野心平記念文学館,福島縣,人物紀念館,4.0,100,人物紀念館,Fukushima Station,76.9,0.70,0.8000,1.0000,0.0610,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Kusano%20Shinpei%20Memorial%20Centre%2CIwaki%20City.JPG,37.1289720,140.8332220,Q11260170
3312,アウシュヴィッツ平和博物館,福島縣,博物館,4.0,100,博物館,Fukushima Station,77.0,0.70,0.8000,1.0000,0.0610,0.7661,,37.0956940,140.1884720,Q11282592
3354,鹿角市歴史民俗資料館,秋田縣,博物館,4.0,100,博物館,Akita Station,77.2,0.70,0.8000,1.0000,0.0608,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Kazuno%20City%20Museum%20of%20History%20and%20Folklore%20001.jpg,40.1907222,140.7920000,Q135476486
3504,松浦市立埋蔵文化財センター,長崎縣,埋藏文化財中心,4.0,100,埋藏文化財中心,Nagasaki Station,76.8,0.70,0.8000,1.0000,0.0611,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/753takasima%20iriguti%20P11007532.jpg,33.4366110,129.7623890,Q11531803
3699,八戸市水産科学館,青森縣,科學博物館,4.0,100,科學博物館,Aomori Station,76.9,0.70,0.8000,1.0000,0.0611,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Marient.jpg,40.5397222,141.5627778,Q11391175
120,魚知識館,京都府,水族館,4.0,100,水族館,Kyoto Station,78.2,0.70,0.8000,1.0000,0.0601,0.7660,,35.5561539,135.2552281,Q11673927
1691,鯨魚和海之科學館,岩手縣,科學博物館,4.0,100,科學博物館,Morioka Station,77.7,0.70,0.8000,1.0000,0.0604,0.7660,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20whale%20and%20sea.jpg,39.4365556,141.9756389,Q60986214
1745,中尊寺讃衡蔵,岩手縣,博物館,4.0,100,博物館,Morioka Station,77.9,0.70,0.8000,1.0000,0.0603,0.7660,http://commons.wikimedia.org/wiki/Special:FilePath/Chuson-ji%20Sankozo%20Museum%2001.jpg,39.0014500,141.1005800,Q123474160
2008,四国中央市歴史考古博物館,愛媛縣,考古博物館,4.0,100,考古博物館,Matsuyama Station,78.7,0.70,0.8000,1.0000,0.0597,0.7660,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20History%20and%20Archeology%20at%20Shikokuchuo%20City%20-%20Entrance.jpg,34.0097910,133.5798670,Q123528025
3941,米子市埋蔵文化財センター,鳥取縣,埋藏文化財中心,4.0,100,埋藏文化財中心,Tottori Station,78.4,0.70,0.8000,1.0000,0.0600,0.7660,,35.4009590,133.3679770,Q132916992
3945,米子市福市考古資料館,鳥取縣,考古博物館,4.0,100,考古博物館,Tottori Station,78.4,0.70,0.8000,1.0000,0.0600,0.7660,,35.4046460,133.3673110,Q104721871
24,三重县立熊野古道纪念中心,三重縣,遊客中心,4.0,100,遊客中心,Tsu Station,79.5,0.70,0.8000,1.0000,0.0592,0.7659,http://commons.wikimedia.org/wiki/Special:FilePath/Kumano%20Kod%C5%8D%20Center%20and%20Mount%20Tengura.JPG,34.0617500,136.2145833,Q47015845
49,尾鷲市立天文科学館,三重縣,天文博物館,4.0,100,天文博物館,Tsu Station,79.1,0.70,0.8000,1.0000,0.0594,0.7659,http://commons.wikimedia.org/wiki/Special:FilePath/NakamurayamaCastle%E4%BA%8C%E3%81%AE%E4%B8%B8.JPG,34.0723890,136.1930280,Q11465552
171,宮津市立前尾記念文庫,京都府,博物館,4.0,100,博物館,Kyoto Station,79.8,0.70,0.8000,1.0000,0.0590,0.7659,http://commons.wikimedia.org/wiki/Special:FilePath/Miyazu%20City%20Maeo%20Memorial%20Library%20exterior%20ac.jpg,35.5380830,135.1972780,Q48761574
1742,釣鐘洞,岩手縣,天然拱,4.0,100,天然拱,Morioka Station,79.7,0.70,0.8000,1.0000,0.0591,0.7659,http://commons.wikimedia.org/wiki/Special:FilePath/Tsuriganedo.jpg,40.1784720,141.8340280,Q11272526
1753,毛越寺宝物館,岩手縣,博物館,4.0,100,博物館,Morioka Station,79.5,0.70,0.8000,1.0000,0.0592,0.7659,http://commons.wikimedia.org/wiki/Special:FilePath/Cultural%20Assets%20Repository%20-%20Motsuji%2C%20Hiraizumi%2C%20Iwate%20-%20DSC04628.jpg,38.9868940,141.1087690,Q127603206
1773,水の国,島根縣,博物館,4.0,100,博物館,Matsue Station,80.2,0.70,0.8000,1.0000,0.0587,0.7659,http://commons.wikimedia.org/wiki/Special:FilePath/Mizunokuni%20park%20and%20museum.JPG,34.9643056,132.4268889,Q11548167
1906,庄原市立比和自然科学博物館,廣島縣,博物館,4.0,100,博物館,Hiroshima Station,80.1,0.70,0.8000,1.0000,0.0587,0.7659,,34.9831920,132.9862460,Q108299880
2297,日本海フィッシャーマンズケープ,新潟縣,觀光景點,4.0,100,觀光景點,Niigata Station,80.2,0.70,0.8000,1.0000,0.0587,0.7659,,37.3494444,138.4911111,Q104419568
125,天橋立View Land,京都府,主題公園,4.0,100,主題公園,Kyoto Station,81.9,0.70,0.8000,1.0000,0.0575,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%83%AA%E3%83%95%E3%83%88%E5%B1%B1%E9%A0%82%E9%A7%85.jpg,35.5525000,135.1817500,Q11442700
143,加悅SL廣場,京都府,鉄道公園,4.0,100,鉄道公園,Kyoto Station,81.8,0.70,0.8000,1.0000,0.0576,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8A%A0%E6%82%A6SL%E5%BA%83%E5%A0%B4%20%E9%A7%85%E8%88%8E%20%E5%B1%95%E7%A4%BA%E5%AE%A42.jpg,35.4814170,135.0928060,Q11398627
580,沙流川歴史館,北海道,歷史博物館,4.0,100,歷史博物館,Sapporo Station,81.3,0.70,0.8000,1.0000,0.0579,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Sarugawa%20museum.jpg,42.6373610,142.1558890,Q11553075
618,二風谷アイヌ文化博物館,北海道,アイヌ博物館,4.0,100,アイヌ博物館,Sapporo Station,81.4,0.70,0.8000,1.0000,0.0579,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Nibutani%20Ainu%20Culture%20Museum.JPG,42.6369320,142.1567210,Q11371926
619,萱野茂二風谷アイヌ資料館,北海道,アイヌ博物館,4.0,100,アイヌ博物館,Sapporo Station,81.8,0.70,0.8000,1.0000,0.0576,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/P1040186-2.jpg,42.6353060,142.1615560,Q11620529
1723,釜石市立鉄の歴史館,岩手縣,工业博物馆,4.0,100,工业博物馆,Morioka Station,81.8,0.70,0.8000,1.0000,0.0576,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Iron%20History%20%2C%20Kamaishi.jpg,39.2555000,141.8941389,Q55536221
1726,石と賢治のミュージアム,岩手縣,鉱物博物館,4.0,100,鉱物博物館,Morioka Station,80.9,0.70,0.8000,1.0000,0.0582,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/230729%20Museum%20of%20Stones%20and%20Kenji%20Ichinoseki%20Iwate%20pref%20Japan02s3.jpg,38.9786111,141.2383333,Q11584728
1728,もぐらんぴあ,岩手縣,水族館,4.0,100,水族館,Morioka Station,81.8,0.70,0.8000,1.0000,0.0576,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Mogurampia%201.jpg,40.2212890,141.8157220,Q11279914
1856,広島県立歴史博物館,廣島縣,都道府县立博物馆,4.0,100,都道府县立博物馆,Hiroshima Station,81.7,0.70,0.8000,1.0000,0.0577,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroshima%20Prefectural%20Museum%20of%20History01s2040.jpg,34.4897222,133.3588889,Q5771293
1861,ふくやま美術館,廣島縣,美術館,4.0,100,美術館,Hiroshima Station,81.7,0.70,0.8000,1.0000,0.0577,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Fukuyama%20Museum%20of%20Art02s2040.jpg,34.4909670,133.3590390,Q11277001
1877,福山市人権平和資料館,廣島縣,人権博物館,4.0,100,人権博物館,Hiroshima Station,81.7,0.70,0.8000,1.0000,0.0577,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Fukuyama-shi%20jinken-heiwa%20shiryokan02s2040.jpg,34.4929310,133.3585500,Q11592024
1881,ふくやま文学館,廣島縣,文學館,4.0,100,文學館,Hiroshima Station,81.7,0.70,0.8000,1.0000,0.0577,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Fukuyama%20Museum%20of%20Literature%20Fukuyama%20Hiroshima%20pref%20Japan01s5.jpg,34.4924722,133.3584167,Q11277000
1892,ふくやま書道美術館,廣島縣,書法美術館,4.0,100,書法美術館,Hiroshima Station,81.7,0.70,0.8000,1.0000,0.0577,0.7658,,34.4911756,133.3591010,Q121354170
3930,山陰歷史館,鳥取縣,歷史博物館,4.0,100,歷史博物館,Tottori Station,81.4,0.70,0.8000,1.0000,0.0579,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Sanin%20history%20of%20museum01s4592.jpg,35.4292500,133.3303330,Q11471126
3942,米子市美術館,鳥取縣,美術館,4.0,100,美術館,Tottori Station,81.4,0.70,0.8000,1.0000,0.0579,0.7658,http://commons.wikimedia.org/wiki/Special:FilePath/Yonago%20City%20Museum%20of%20Art02nt3200.jpg,35.4287000,133.3310000,Q6355904
113,加悦鉄道資料館,京都府,鐵路博物館,4.0,100,鐵路博物館,Kyoto Station,83.4,0.70,0.8000,1.0000,0.0566,0.7657,http://commons.wikimedia.org/wiki/Special:FilePath/Kaya%20Railway%20Museum%20ac.jpg,35.5040833,135.0947500,Q76445246
169,与謝野町立古墳公園はにわ資料館,京都府,博物館,4.0,100,博物館,Kyoto Station,82.9,0.70,0.8000,1.0000,0.0569,0.7657,,35.5064470,135.1046580,Q104721110
