id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,interest_match,rating_norm,review_norm,station_distance_efficiency,xai_score,image_url,lat,lng,source_id,google_name_matched
3455,德川博物館,茨城縣,博物館,4.0,0,博物館,Mito Station,2.7,0.70,0.8000,0.0000,0.6482,0.5248,http://commons.wikimedia.org/wiki/Special:FilePath/Tokugawa%20Museum%2001.JPG,36.3717220,140.4458060,Q11488064,NOT_FOUND
3276,久米正雄記念館,福島縣,人物紀念館,3.7,21,人物紀念館,Fukushima Station,40.7,0.70,0.7400,0.2592,0.1094,0.5247,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B9%85%E7%B1%B3%E6%AD%A3%E9%9B%84%E8%A8%98%E5%BF%B5%E9%A4%A8%20%E9%83%A1%E5%B1%B1%E5%B8%82.jpg,37.3961341,140.3639633,Q97371151,郡山市久米正雄記念館（旧久米正雄邸）
91,京都希臘羅馬美術館,京都府,美術館,3.4,16,美術館,Kyoto Station,7.1,0.70,0.6800,0.2376,0.4134,0.5246,,35.0487500,135.7715830,Q18336820,京都ギリシャローマ美術館
3182,伊都郷土美術館,福岡縣,美術館,3.6,20,美術館,Hakata Station,20.3,0.70,0.7200,0.2553,0.1977,0.5244,http://commons.wikimedia.org/wiki/Special:FilePath/Ito%20Art%20Museum.jpg,33.5605320,130.2046570,Q132173864,伊都郷土美術館
3333,仁別森林博物館,秋田縣,林業博物館,3.5,22,林業博物館,Akita Station,14.9,0.70,0.7000,0.2630,0.2514,0.5240,http://commons.wikimedia.org/wiki/Special:FilePath/Nibetu%20sinrin%20hakubutukan.jpg,39.8032080,140.2626720,Q11376326,東北森林管理局 仁別森林博物館
2471,新大谷美術館,東京都,美術館,4.0,0,美術館,Tokyo Station,2.8,0.70,0.8000,0.0000,0.6388,0.5239,,35.6791000,139.7359000,Q3815479,NOT_FOUND
1805,津和野町郷土館,島根縣,地方文化館,3.5,54,地方文化館,Matsue Station,161.7,0.70,0.7000,0.3361,0.0300,0.5238,http://commons.wikimedia.org/wiki/Special:FilePath/Tsuwano%20Town%20Local%20History%20Museum%2020170503.jpg,34.4655250,131.7735280,Q104721885,津和野町郷土館
1826,邑南町鄉土館,島根縣,地方文化館,4.0,9,地方文化館,Matsue Station,84.2,0.70,0.8000,0.1931,0.0560,0.5235,,34.8506390,132.5195650,Q132420850,邑南町 郷土館
2941,懐古館（旧飯田家住宅）,石川縣,有形文化財產,3.8,16,有形文化財產,Kanazawa Station,57.6,0.70,0.7600,0.2376,0.0799,0.5233,,37.0243320,136.9763340,Q130727051,懐古館 飯田家
87,京都市立芸術大学ギャラリー,京都府,美術館,4.0,0,美術館,Kyoto Station,2.9,0.70,0.8000,0.0000,0.6300,0.5230,,35.0117005,135.7525167,Q99551687,NOT_FOUND
3876,安芸市立書道美術館,高知縣,書法美術館,3.5,35,書法美術館,Kochi Station,34.7,0.70,0.7000,0.3005,0.1260,0.5228,http://commons.wikimedia.org/wiki/Special:FilePath/Aki%20Castle%2013.JPG,33.5194380,133.9132540,Q123472808,安芸市立書道美術館
1992,大洲市立博物館,愛媛縣,市立博物館,3.6,27,市立博物館,Matsuyama Station,41.0,0.70,0.7200,0.2795,0.1087,0.5227,,33.5137300,132.5462570,Q123505264,大洲市立博物館
3301,白河市歴史民俗資料館,福島縣,博物館,3.4,61,博物館,Fukushima Station,73.3,0.70,0.6800,0.3461,0.0638,0.5222,,37.1205800,140.2285330,Q104696511,白河市歴史民俗資料館
832,ふじみ野市立大井郷土資料館,埼玉縣,地方文化館,3.5,17,地方文化館,Omiya Station,12.0,0.70,0.7000,0.2424,0.2933,0.5220,http://commons.wikimedia.org/wiki/Special:FilePath/Oi%20Library%20and%20Folk%20Museum.JPG,35.8574444,139.5047778,Q11277080,ふじみ野市 大井郷土資料館
3047,有馬のハルニレ,神奈川縣,巨樹,3.5,25,巨樹,Yokohama Station,20.2,0.70,0.7000,0.2732,0.1987,0.5218,http://commons.wikimedia.org/wiki/Special:FilePath/Arima-Harunire1.JPG,35.4185556,139.4079444,Q120703507,有馬のハルニレ
1635,備前市歴史民俗資料館,岡山縣,民俗博物館,3.5,29,民俗博物館,Okayama Station,26.7,0.70,0.7000,0.2852,0.1578,0.5214,http://commons.wikimedia.org/wiki/Special:FilePath/Bizen%20City%20History%20and%20Folklore%20Museum%202021-03%20ac.jpg,34.7469440,134.1937500,Q11387334,備前市歴史民俗資料館
2325,ONE PIECE LIVE ATTRACTION,東京都,主題公園,4.0,0,主題公園,Tokyo Station,3.2,0.70,0.8000,0.0000,0.6114,0.5211,,35.6586111,139.7455556,Q28531358,NOT_FOUND
1206,西の正倉院,宮崎縣,建築物,4.0,7,建築物,Miyazaki Station,53.2,0.70,0.8000,0.1744,0.0859,0.5209,http://commons.wikimedia.org/wiki/Special:FilePath/Nishi-no-Shosoin%2C%20Misato%2C%20Miyazaki.jpg,32.3864444,131.3315278,Q11627046,西の正倉院
2972,金沢大学資料館,石川縣,大學博物館,4.0,1,大學博物館,Kanazawa Station,6.5,0.70,0.8000,0.0581,0.4351,0.5209,,36.5487290,136.7108260,Q104709142,金沢大学 資料館
3749,北浜の大カヤノキ,靜岡縣,巨樹,3.6,28,巨樹,Shizuoka Station,56.5,0.70,0.7200,0.2824,0.0813,0.5209,http://commons.wikimedia.org/wiki/Special:FilePath/Kitahama%20no%20Okyayanoki%20Torreya%20trunk%20and%20hanging%20branches%20A.jpg,34.8128056,137.8004722,Q111705597,北浜の大カヤノキ
1740,軽米町歴史民俗資料館,岩手縣,地方文化館,3.9,11,地方文化館,Morioka Station,74.0,0.70,0.7800,0.2084,0.0633,0.5208,,40.3204500,141.4565400,Q123516953,軽米町 歴史民俗資料館
502,厚岸町郷土館,北海道,地方文化館,4.3,3,地方文化館,Sapporo Station,283.5,0.70,0.8600,0.1163,0.0173,0.5206,,43.0327650,144.8392190,Q105473971,厚岸町郷土館
3244,筑後市郷土資料館,福岡縣,市立博物館,3.8,13,市立博物館,Hakata Station,44.0,0.70,0.7600,0.2213,0.1021,0.5206,http://commons.wikimedia.org/wiki/Special:FilePath/Chikugo%20City%20Museum%2020161102.jpg,33.1987260,130.4862470,Q132173914,筑後市 郷土資料館
2180,碍子博物館,愛知縣,公司博物館,3.2,48,公司博物館,Nagoya Station,14.2,0.70,0.6400,0.3264,0.2601,0.5199,,35.2889111,136.9419306,Q6042227,NGK 株式会社 小牧事業所
2421,國立天文台三鷹園區,東京都,天文博物館,4.0,4,天文博物館,Tokyo Station,20.7,0.70,0.8000,0.1350,0.1943,0.5199,http://commons.wikimedia.org/wiki/Special:FilePath/First%20dome%20and%20solar%208-inch%20refractor%20NAOJ%202010.jpg,35.6754560,139.5376890,Q11421255,国立天文台展示室
1471,ミュージアム中仙道,岐阜縣,美術館,3.4,47,美術館,Gifu Station,43.6,0.70,0.6800,0.3247,0.1029,0.5197,,35.3666670,137.2343060,Q11342621,ミュージアム中仙道
2609,礫川浮世絵美術館,東京都,美術館,4.0,0,美術館,Tokyo Station,3.4,0.70,0.8000,0.0000,0.5974,0.5197,http://commons.wikimedia.org/wiki/Special:FilePath/Koishikawa%20Ukiyo-e%20Art%20Museum.JPG,35.7088889,139.7519444,Q3788661,NOT_FOUND
3953,南薩鉄道記念館,鹿兒島縣,鐵路博物館,3.9,7,鐵路博物館,Kagoshima-Chuo Station,27.7,0.70,0.7800,0.1744,0.1529,0.5196,http://commons.wikimedia.org/wiki/Special:FilePath/Nansatsu%20railway%20museum%20car%20storage.jpg,31.4207220,130.3200560,Q11408402,南薩鉄道記念館
3954,原野農芸博物館,鹿兒島縣,農業博物館,3.6,35,農業博物館,Kagoshima-Chuo Station,386.8,0.70,0.7200,0.3005,0.0128,0.5194,http://commons.wikimedia.org/wiki/Special:FilePath/Amami%20Island%20%28Harano%20Nogei%20Museum%29.jpg,28.2459320,129.4099600,Q123483310,原野農芸博物館
3441,取手市埋蔵文化財センター,茨城縣,埋藏文化財中心,3.4,52,埋藏文化財中心,Mito Station,64.1,0.70,0.6800,0.3330,0.0724,0.5191,,35.8900540,140.0827640,Q104696526,取手市埋蔵文化財センター
1128,にしぴりかの美術館,宮城縣,美術館,3.8,8,美術館,Sendai Station,20.7,0.70,0.7600,0.1843,0.1945,0.5187,http://commons.wikimedia.org/wiki/Special:FilePath/NishipirikanoArt.jpg,38.4463890,140.8836110,Q28692054,にしぴりかの美術館・nisipirica（にしぴりか）（就労継続支援B型）
213,アシックススポーツミュージアム,兵庫縣,公司博物館,4.0,0,公司博物館,Kobe Station,3.6,0.70,0.8000,0.0000,0.5793,0.5179,,34.6687361,135.2155889,Q118635241,NOT_FOUND
3929,米子市福市考古資料館,鳥取縣,考古博物館,3.4,52,考古博物館,Tottori Station,78.4,0.70,0.6800,0.3330,0.0600,0.5179,,35.4046460,133.3673110,Q104721871,福市考古資料館
1267,下関市烏山民俗資料館,山口縣,地方文化館,3.8,12,地方文化館,Yamaguchi Station,49.9,0.70,0.7600,0.2151,0.0911,0.5176,,34.1377250,130.9394780,Q131328929,下関市烏山民俗資料館
3675,おいらせ阿光坊古墳館,青森縣,考古博物館,3.9,9,考古博物館,Aomori Station,59.9,0.70,0.7800,0.1931,0.0771,0.5176,,40.6038600,141.3805380,Q133272957,おいらせ阿光坊古墳館
3928,米子市埋蔵文化財センター,鳥取縣,埋藏文化財中心,3.7,19,埋藏文化財中心,Tottori Station,78.4,0.70,0.7400,0.2512,0.0600,0.5174,,35.4009590,133.3679770,Q132916992,米子市埋蔵文化財センター
1372,掬粋巧芸館,山形縣,陶瓷博物館,3.9,7,陶瓷博物館,Yamagata Station,35.6,0.70,0.7800,0.1744,0.1231,0.5166,,38.0136389,140.0506944,Q11498377,掬粋巧芸館
52,錦タワー,三重縣,津波避難施設,3.8,12,津波避難施設,Tsu Station,57.8,0.70,0.7600,0.2151,0.0797,0.5165,http://commons.wikimedia.org/wiki/Special:FilePath/Nishiki%20tower.JPG,34.2228610,136.3983610,Q11650411,錦タワー
3938,鳥取市こども科学館,鳥取縣,科學博物館,2.9,9,科學博物館,Tottori Station,0.8,0.70,0.5800,0.1931,0.8652,0.5165,,35.4924910,134.2342020,Q138200504,鳥取市こども科学館
444,中標津町郷土館,北海道,博物館,3.6,30,博物館,Sapporo Station,297.8,0.70,0.7200,0.2880,0.0165,0.5161,,43.5535040,144.9707800,Q11366289,中標津町郷土館
2793,沖繩縣立博物館,沖繩縣,都道府县立博物馆,4.0,0,都道府县立博物馆,Naha Bus Terminal,3.9,0.70,0.8000,0.0000,0.5603,0.5160,http://commons.wikimedia.org/wiki/Special:FilePath/Okinawa%20Prefectural%20Museum.JPG,26.2205556,127.7175000,Q17219624,NOT_FOUND
1743,遠野城下町資料館,岩手縣,博物館,3.6,22,博物館,Morioka Station,53.3,0.70,0.7200,0.2630,0.0858,0.5155,http://commons.wikimedia.org/wiki/Special:FilePath/Tono-jokamachi-siryokan01n3872.jpg,39.3305000,141.5289170,Q11642423,遠野城下町資料館（要予約）
1745,遠野蔵の道ギャラリー,岩手縣,博物館,3.6,22,博物館,Morioka Station,53.2,0.70,0.7200,0.2630,0.0860,0.5155,http://commons.wikimedia.org/wiki/Special:FilePath/Kura-no-michi%20gallery02n3200.jpg,39.3310000,141.5279440,Q11642436,遠野城下町資料館（要予約）
27,木曽岬町立文化資料館,三重縣,博物館,3.9,7,博物館,Tsu Station,43.0,0.70,0.7800,0.1744,0.1042,0.5147,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9C%A8%E6%9B%BD%E5%B2%AC%E7%94%BA%E7%AB%8B%E6%96%87%E5%8C%96%E8%B3%87%E6%96%99%E9%A4%A8.jpg,35.0754750,136.7306390,Q11518541,木曽岬町立文化資料館
1254,高岡市福岡歴史民俗資料館,富山縣,博物館,3.4,31,博物館,Toyama Station,27.4,0.70,0.6800,0.2907,0.1545,0.5147,,36.7147778,136.9065556,Q117043485,高岡市福岡歴史民俗資料館
2300,長岡市青少年文化センター,新潟縣,文化中心,3.5,29,文化中心,Niigata Station,54.7,0.70,0.7000,0.2852,0.0837,0.5139,http://commons.wikimedia.org/wiki/Special:FilePath/Nagaoka%20City%20Seisyonen%20Bunka%20Center.jpg,37.4461111,138.8619444,Q17225142,青少年文化センター
1755,かけや酒蔵資料館,島根縣,日本清酒博物館,3.8,9,日本清酒博物館,Matsue Station,37.4,0.70,0.7600,0.1931,0.1178,0.5137,http://commons.wikimedia.org/wiki/Special:FilePath/Kakeya%20sakagura%20museum.jpg,35.1926690,132.8190770,Q132450989,かけや酒蔵資料館
1648,和気町歴史民俗資料館,岡山縣,民俗博物館,3.5,22,民俗博物館,Okayama Station,29.0,0.70,0.7000,0.2630,0.1472,0.5136,http://commons.wikimedia.org/wiki/Special:FilePath/Waketown-rekishiminzoku.jpg,34.8193610,134.1754290,Q11417731,和気町 歴史民俗資料館
1133,サトル・サトウ・アート・ミュージアム,宮城縣,美術館,3.6,21,美術館,Sendai Station,59.9,0.70,0.7200,0.2592,0.0770,0.5135,http://commons.wikimedia.org/wiki/Special:FilePath/Satoru%20museum-1-.jpg,38.7190833,141.2435000,Q11304896,サトル・サトウ・アート・ミュージアム
1259,魚津歴史民俗博物館,富山縣,民俗博物館,3.4,28,民俗博物館,Toyama Station,25.2,0.70,0.6800,0.2824,0.1657,0.5133,,36.8261111,137.4490278,Q11674043,魚津歴史民俗博物館
217,ダイセル異人館,兵庫縣,历史房屋博物馆,3.5,28,历史房屋博物馆,Kobe Station,54.5,0.70,0.7000,0.2824,0.0841,0.5131,http://commons.wikimedia.org/wiki/Special:FilePath/181208%20Daicel-Ijinkan%20Clubhouse%20Himeji%20Hyogo%20pref%20Japan01bs3.jpg,34.7803890,134.5947780,Q60988333,ダイセル異人館
2576,浅草公園水族館,東京都,水族館,4.0,0,水族館,Tokyo Station,4.4,0.70,0.8000,0.0000,0.5297,0.5130,http://commons.wikimedia.org/wiki/Special:FilePath/Asakusa%20Park%20Aquarium%201935.jpg,35.7143060,139.7945830,Q11557221,NOT_FOUND
1068,高槻市立歴史民俗資料館,大阪府,历史房屋博物馆,3.2,45,历史房屋博物馆,Osaka Station,19.4,0.70,0.6400,0.3211,0.2049,0.5128,http://commons.wikimedia.org/wiki/Special:FilePath/Takatsuki-archives-museum%200.jpg,34.8425340,135.6225730,Q11670799,高槻市立歴史民俗資料館
2366,下町風俗資料館付設展示場,東京都,酒博物館,4.0,0,酒博物館,Tokyo Station,4.5,0.70,0.8000,0.0000,0.5275,0.5128,http://commons.wikimedia.org/wiki/Special:FilePath/Old%20Yoshida%20Sake%20Store%20-%20Taito-ku%2C%20Tokyo%2C%20Japan%20-%20DSC08908.JPG,35.7213530,139.7708760,Q59268117,NOT_FOUND
2396,凌雲閣,東京都,觀光塔,4.0,0,觀光塔,Tokyo Station,4.5,0.70,0.8000,0.0000,0.5260,0.5126,http://commons.wikimedia.org/wiki/Special:FilePath/Jintan%2012kai%20cropped.jpg,35.7157443,139.7931625,Q3071089,NOT_FOUND
3447,境町歴史民俗資料館,茨城縣,民俗博物館,3.4,40,民俗博物館,Mito Station,66.0,0.70,0.6800,0.3114,0.0704,0.5125,http://commons.wikimedia.org/wiki/Special:FilePath/History%20and%20Folklore%20Museum%20in%20Sakai%20Town.JPG,36.1208890,139.8084720,Q11429068,境町歴史民俗資料館
3588,小諸市立小諸義塾記念館,長野縣,教育博物館,3.6,17,教育博物館,Nagano Station,40.8,0.70,0.7200,0.2424,0.1092,0.5116,http://commons.wikimedia.org/wiki/Special:FilePath/Komoro%20Gijuku%20Memorial%20Hall.jpg,36.3267879,138.4202686,Q11463705,小諸義塾記念館
641,稲穂ふれあい研修センター内 奥尻町歴史民俗資料館,北海道,博物館,3.7,17,博物館,Sapporo Station,173.6,0.70,0.7400,0.2424,0.0280,0.5115,,42.2400600,139.5513780,Q104240125,稲穂ふれあい研修センター
975,交通科學博物館,大阪府,鐵路博物館,4.0,0,鐵路博物館,Osaka Station,4.7,0.70,0.8000,0.0000,0.5150,0.5115,http://commons.wikimedia.org/wiki/Special:FilePath/Modern-Transportaion-Museum.jpg,34.6707000,135.4619000,Q6888914,NOT_FOUND
2615,秩父宮記念スポーツ博物館,東京都,體育博物館,4.0,0,體育博物館,Tokyo Station,4.7,0.70,0.8000,0.0000,0.5135,0.5114,http://commons.wikimedia.org/wiki/Special:FilePath/Sports%202006%201009.JPG,35.6791667,139.7147222,Q11596124,NOT_FOUND
2762,伊是名村ふれあい民俗館,沖繩縣,民俗博物館,3.6,21,民俗博物館,Naha Bus Terminal,83.2,0.70,0.7200,0.2592,0.0567,0.5114,http://commons.wikimedia.org/wiki/Special:FilePath/Izenamuse.jpg,26.9227400,127.9409370,Q132156661,伊是名村ふれあい民俗館
3915,山陰伯耆国米子アジア博物館,鳥取縣,アジア美術館,3.2,78,アジア美術館,Tottori Station,86.9,0.70,0.6400,0.3665,0.0544,0.5114,,35.4949320,133.2657190,Q130808021,山陰伯耆国米子アジア博物館
3322,郡山市野鳥の森学習館,福島縣,動物学博物館,3.6,17,動物学博物館,Fukushima Station,42.3,0.70,0.7200,0.2424,0.1057,0.5113,http://commons.wikimedia.org/wiki/Special:FilePath/Koriyama%20Museum%20of%20Birds1.jpg,37.3813060,140.3637780,Q24867517,郡山市 野鳥の森学習館
967,はりきゅうミュージアム,大阪府,私人博物館,4.0,0,私人博物館,Osaka Station,4.8,0.70,0.8000,0.0000,0.5082,0.5108,,34.6786111,135.5401389,Q86744876,NOT_FOUND
1152,化女沼レジャーランド,宮城縣,主題樂園,3.4,32,主題樂園,Sendai Station,42.0,0.70,0.6800,0.2932,0.1063,0.5106,http://commons.wikimedia.org/wiki/Special:FilePath/Kejonumarejaarando.JPG,38.6322778,140.9664444,Q11400686,化女沼
811,田辺市立歴史民俗資料館,和歌山縣,民俗博物館,3.8,9,民俗博物館,Wakayama Station,58.9,0.70,0.7600,0.1931,0.0782,0.5098,http://commons.wikimedia.org/wiki/Special:FilePath/Tanabe%20City%20International%20Exchange%20Center%20TANABERU%20ac.jpg,33.7265944,135.3824333,Q18337271,田辺市立歴史民俗資料館
2040,とこなめ陶の森陶芸研究所,愛知縣,陶艺工作室,3.6,14,陶艺工作室,Nagoya Station,31.7,0.70,0.7200,0.2271,0.1362,0.5098,http://commons.wikimedia.org/wiki/Special:FilePath/Tokoname%20Ceramic%20Research%20Institute%20ac%20%281%29.jpg,34.8868465,136.8505975,Q117220457,とこなめ陶の森陶芸研究所
2575,池袋防災館,東京都,博物館,4.0,0,博物館,Tokyo Station,5.0,0.70,0.8000,0.0000,0.4984,0.5098,http://commons.wikimedia.org/wiki/Special:FilePath/Ikebukuro%20Fire%20Station.JPG,35.7039080,139.8153090,Q85881822,NOT_FOUND
226,丹波市立柏原歴史民俗資料館,兵庫縣,民俗博物館,3.6,17,民俗博物館,Kobe Station,50.7,0.70,0.7200,0.2424,0.0898,0.5097,http://commons.wikimedia.org/wiki/Special:FilePath/Kaibara-cho%20historical%20museum01%201920.jpg,35.1285280,135.0815280,Q11533694,丹波市立柏原歴史民俗資料館
1696,サトウハチロー記念館,岩手縣,人物紀念館,3.4,32,人物紀念館,Morioka Station,47.7,0.70,0.6800,0.2932,0.0949,0.5095,http://commons.wikimedia.org/wiki/Special:FilePath/Sato%20Hachiro%20Memorial%20Hall02s3200.jpg,39.2728890,141.1278060,Q11304875,サトウハチロー記念館
1175,栗原市一迫埋蔵文化財センター,宮城縣,埋藏文化財中心,3.6,17,埋藏文化財中心,Sendai Station,53.9,0.70,0.7200,0.2424,0.0849,0.5092,,38.7420560,140.9471080,Q132911456,栗原市一迫埋蔵文化財センター 山王ろまん館
2657,郵政博物館,東京都,郵政博物館,4.0,0,郵政博物館,Tokyo Station,5.2,0.70,0.8000,0.0000,0.4901,0.5090,http://commons.wikimedia.org/wiki/Special:FilePath/Messenger%20Bike%20of%20Postal%20Museum%20Japan.jpg,35.7100000,139.8125000,Q17225229,NOT_FOUND
453,優佳良織工芸館,北海道,工藝博物館,3.9,7,工藝博物館,Sapporo Station,110.0,0.70,0.7800,0.1744,0.0435,0.5087,http://commons.wikimedia.org/wiki/Special:FilePath/Yukara%20Ori%20Craft%20Museum-20160725.jpg,43.7719444,142.3083333,Q11387679,優佳良織工芸館
1373,文下のケヤキ,山形縣,巨樹,3.6,18,巨樹,Yamagata Station,70.8,0.70,0.7200,0.2469,0.0660,0.5087,http://commons.wikimedia.org/wiki/Special:FilePath/Hodashi%20no%20Keyaki%20B.jpg,38.7653889,139.8515278,Q110777276,文下のケヤキ
1393,舟形町歴史民俗資料館,山形縣,博物館,3.6,16,博物館,Yamagata Station,48.0,0.70,0.7200,0.2376,0.0944,0.5087,,38.6802778,140.3250000,Q28693174,舟形町 歴史民俗資料館
308,朝来市朝来歴史民俗資料館,兵庫縣,日本博物館,3.8,9,日本博物館,Kobe Station,70.2,0.70,0.7600,0.1931,0.0665,0.5086,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Hyogo%20Prefecture%20Ja.svg,35.2408890,134.8267220,Q134318171,朝来歴史民俗資料館
1067,高槻市立埋蔵文化財調査センター,大阪府,埋藏文化財中心,3.7,7,埋藏文化財中心,Osaka Station,19.7,0.70,0.7400,0.1744,0.2026,0.5086,http://commons.wikimedia.org/wiki/Special:FilePath/150118Archaeological%20Research%20Center%20of%20Takatsuki%20City%20Osaka%20pref%20Japan01n.jpg,34.8623700,135.5882460,Q11670779,高槻市立埋蔵文化財調査センター
3968,川上中学校 校舎,鹿兒島縣,建成遗产,3.8,8,建成遗产,Kagoshima-Chuo Station,51.2,0.70,0.7600,0.1843,0.0890,0.5082,http://commons.wikimedia.org/wiki/Special:FilePath/Kawakami1%20b%20%28Kimotsuki%29.jpg,31.2841500,130.9503000,Q126679296,川上中学校の木造校舎
516,夕張市美術館,北海道,美術館,3.2,58,美術館,Sapporo Station,50.7,0.70,0.6400,0.3420,0.0897,0.5076,http://commons.wikimedia.org/wiki/Special:FilePath/Yubari%20Municipal%20Art%20Museum%20Collapse.JPG,43.0580000,141.9750000,Q135972050,夕張市役所
399,鶴林寺宝物館,兵庫縣,宝物館,3.7,9,宝物館,Kobe Station,32.5,0.70,0.7400,0.1931,0.1333,0.5073,http://commons.wikimedia.org/wiki/Special:FilePath/Kakogawa%20Kakurinji35n4592.jpg,34.7520220,134.8334680,Q104721589,鶴林寺宝物館
1889,海の見える杜美術館,廣島縣,美術館,2.4,471,美術館,Hiroshima Station,19.6,0.70,0.4800,0.5164,0.2036,0.5073,http://commons.wikimedia.org/wiki/Special:FilePath/Uminomierumori-bijutsukan.jpg,34.3267780,132.2802780,Q11558629,海の見える杜美術館
518,大倉山跳台競技場,北海道,skiing stadium,4.0,0,skiing stadium,Sapporo Station,5.6,0.70,0.8000,0.0000,0.4712,0.5071,http://commons.wikimedia.org/wiki/Special:FilePath/Okurayama%20August%202007.jpg,43.0506667,141.2863056,Q385351,NOT_FOUND
2394,八音琴博物馆,東京都,博物館,4.0,0,博物館,Tokyo Station,5.7,0.70,0.8000,0.0000,0.4664,0.5066,http://commons.wikimedia.org/wiki/Special:FilePath/Orugoru%20no%20Chiisana%20Hakubutsukan.JPG,35.7189167,139.7240278,Q3815510,NOT_FOUND
1483,串原郷土館,岐阜縣,历史房屋博物馆,3.8,8,历史房屋博物馆,Gifu Station,65.7,0.70,0.7600,0.1843,0.0708,0.5064,,35.2369444,137.4485556,Q111430910,恵那市 串原郷土館
1947,阿波市立土成歴史館,德島縣,歷史博物館,3.4,18,歷史博物館,Tokushima Station,19.9,0.70,0.6800,0.2469,0.2005,0.5061,,34.1149444,134.3400833,Q48759843,阿波市立土成歴史館
2193,茶臼山 高原の美術館,愛知縣,美術館,3.6,16,美術館,Nagoya Station,70.8,0.70,0.7200,0.2376,0.0660,0.5059,,35.2209640,137.6582110,Q11618013,茶臼山高原美術館
391,頴川美術館,兵庫縣,美術館,3.7,6,美術館,Kobe Station,19.0,0.70,0.7400,0.1632,0.2079,0.5058,http://commons.wikimedia.org/wiki/Special:FilePath/Egawa%20Art%20Museum.jpg,34.7668890,135.3573610,Q11664968,頴川美術館
1801,桑原史成写真美術館,島根縣,攝影博物館,3.8,9,攝影博物館,Matsue Station,161.1,0.70,0.7600,0.1931,0.0301,0.5049,http://commons.wikimedia.org/wiki/Special:FilePath/Kuwabara%20Shisei%20Photographic%20Art%20Museum%2020170503-2.jpg,34.4723240,131.7741550,Q132449680,桑原史成写真美術館
2417,回憶橫丁,東京都,日本の商店街,4.0,0,日本の商店街,Tokyo Station,6.2,0.70,0.8000,0.0000,0.4446,0.5045,http://commons.wikimedia.org/wiki/Special:FilePath/Shinjuku-West%20Omoide-Yokocho.jpg,35.6930700,139.6995000,Q11501868,NOT_FOUND
2439,天文博物館五島プラネタリウム,東京都,天象儀,4.0,0,天象儀,Tokyo Station,6.3,0.70,0.8000,0.0000,0.4436,0.5044,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyu%20Bunka%20Kaikan%202006%20Tokyo.jpg,35.6588890,139.7033330,Q11442649,NOT_FOUND
2557,森ビル デジタルアート ミュージアム：エプソン チームラボボーダレス,東京都,美術館,4.0,0,美術館,Tokyo Station,6.3,0.70,0.8000,0.0000,0.4436,0.5044,,35.6263060,139.7830000,Q104235671,NOT_FOUND
2145,春日井市立郷土館,愛知縣,地方文化館,3.5,8,地方文化館,Nagoya Station,12.3,0.70,0.7000,0.1843,0.2892,0.5042,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoudokan%203.jpg,35.2481111,136.9783056,Q79397568,春日井市立郷土館
2667,電力館,東京都,公司博物館,4.0,0,公司博物館,Tokyo Station,6.3,0.70,0.8000,0.0000,0.4422,0.5042,http://commons.wikimedia.org/wiki/Special:FilePath/TEPCO%20Museum%201.jpg,35.6633330,139.7008330,Q11269420,NOT_FOUND
2201,豊島記念資料館,愛知縣,織物博物館,3.4,14,織物博物館,Nagoya Station,15.9,0.70,0.6800,0.2271,0.2392,0.5041,http://commons.wikimedia.org/wiki/Special:FilePath/Toyoshima%20Memorial%20Museum%20ac%20%283%29.jpg,35.2981944,136.8016111,Q60580229,一宮市 豊島記念資料館
3115,赤星直忠博士文化財資料館,神奈川縣,人物紀念館,4.0,2,人物紀念館,Yokohama Station,26.5,0.70,0.8000,0.0921,0.1589,0.5035,,35.2282778,139.6204722,Q102045964,赤星直忠博士文化財資料館
3275,中山義秀記念文学館,福島縣,博物館,3.6,14,博物館,Fukushima Station,64.1,0.70,0.7200,0.2271,0.0724,0.5034,,37.2029170,140.2475000,Q11364267,中山義秀記念文学館
1453,都留市商家資料館,山梨縣,历史房屋博物馆,3.5,15,历史房屋博物馆,Kofu Station,33.3,0.70,0.7000,0.2325,0.1306,0.5028,http://commons.wikimedia.org/wiki/Special:FilePath/Appearance%20of%20Turu%20City%20merchant%20museum.jpg,35.5510000,138.9078333,Q28688227,都留市商家資料館
1022,大阪音楽大学音楽博物館,大阪府,博物館,4.0,0,博物館,Osaka Station,6.7,0.70,0.8000,0.0000,0.4272,0.5027,,34.7564170,135.4630830,Q11441681,NOT_FOUND
703,千葉県立中央博物館大多喜城分館,千葉縣,歷史博物館,3.6,11,歷史博物館,Chiba Station,38.2,0.70,0.7200,0.2084,0.1158,0.5021,http://commons.wikimedia.org/wiki/Special:FilePath/Otaki%20Castle%2002.jpg,35.2858880,140.2394060,Q30267440,千葉県立中央博物館大多喜城分館 研修館
704,千葉県立中央博物館大多喜城分館 研修館,千葉縣,博物館,3.6,11,博物館,Chiba Station,38.2,0.70,0.7200,0.2084,0.1159,0.5021,http://commons.wikimedia.org/wiki/Special:FilePath/%C5%8Ctaki%20Castle%20Kensh%C5%ABkan%2014.jpg,35.2858840,140.2388210,Q133843447,千葉県立中央博物館大多喜城分館 研修館
