id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,rating_norm,review_norm,station_distance_efficiency,static_score,image_url,lat,lng,source_id,google_name_matched
Q38267029,岩大橋,神奈川縣,公路橋,4.0,0,公路橋,Yokohama Station,55.1,0.8000,0.0000,0.0832,0.4125,http://commons.wikimedia.org/wiki/Special:FilePath/Iwa-bridge.jpg,35.1630556,139.1424444,Q38267029,NOT_FOUND
Q11511325,早川橋梁,神奈川縣,鐵路橋,4.0,0,鐵路橋,Yokohama Station,55.0,0.8000,0.0000,0.0833,0.4125,http://commons.wikimedia.org/wiki/Special:FilePath/Hakone-Tozan-Hayakawa-Bridge.jpg,35.2342500,139.0870830,Q11511325,NOT_FOUND
Q69983550,濁川橋,福島縣,公路橋,4.0,0,公路橋,Fukushima Station,54.9,0.8000,0.0000,0.0835,0.4125,,37.6368610,139.8534170,Q69983550,NOT_FOUND
Q31700220,笠ヶ岳,群馬縣,山,4.0,0,山,Maebashi Station,55.0,0.8000,0.0000,0.0834,0.4125,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%99%BD%E6%AF%9B%E9%96%80%E6%96%B9%E9%9D%A2%E3%81%8B%E3%82%89%E8%A6%8B%E3%81%9F%E7%AC%A0%E3%83%B6%E5%B2%B3.jpg,36.8737000,139.1529000,Q31700220,NOT_FOUND
Q119716561,笠ヶ岳 (尾瀬),群馬縣,山,4.0,0,山,Maebashi Station,55.0,0.8000,0.0000,0.0834,0.4125,,36.8733530,139.1533470,Q119716561,NOT_FOUND
Q11669603,高岛,長崎縣,島嶼,4.0,0,島嶼,Nagasaki Station,54.9,0.8000,0.0000,0.0834,0.4125,http://commons.wikimedia.org/wiki/Special:FilePath/TakashimaSasebo.jpg,33.1833333,129.5833333,Q11669603,NOT_FOUND
Q31485805,Dokono Mori,青森縣,山,4.0,0,山,Aomori Station,55.1,0.8000,0.0000,0.0832,0.4125,,40.3850000,141.0258333,Q31485805,NOT_FOUND
Q31454671,Hishikui Yama,青森縣,山,4.0,0,山,Aomori Station,54.8,0.8000,0.0000,0.0836,0.4125,,40.6166667,140.1472222,Q31454671,NOT_FOUND
Q49624055,Q49624055,青森縣,沙洲,4.0,0,沙洲,Aomori Station,55.2,0.8000,0.0000,0.0831,0.4125,,41.2197222,140.3297222,Q49624055,NOT_FOUND
Q31454809,Shihee Mori,青森縣,山,4.0,0,山,Aomori Station,55.2,0.8000,0.0000,0.0830,0.4125,,40.5647222,140.1797222,Q31454809,NOT_FOUND
Q7403144,佐久間鐵路公園,靜岡縣,鉄道公園,4.0,0,鉄道公園,Shizuoka Station,54.9,0.8000,0.0000,0.0835,0.4125,http://commons.wikimedia.org/wiki/Special:FilePath/SakumaRailPark.jpg,35.0855110,137.8026220,Q7403144,NOT_FOUND
Q31395112,Arase Yama,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,55.2,0.8000,0.0000,0.0831,0.4125,,31.2005556,130.9108333,Q31395112,NOT_FOUND
Q49623315,Q49623315,鹿兒島縣,沙洲,4.0,0,沙洲,Kagoshima-Chuo Station,55.2,0.8000,0.0000,0.0831,0.4125,,31.9802778,130.1900000,Q49623315,NOT_FOUND
Q49641793,俵小島,鹿兒島縣,島嶼,3.7,3,島嶼,Kagoshima-Chuo Station,400.8,0.7400,0.1162,0.0123,0.4125,,28.1497222,129.2777778,Q49641793,俵小島
Q31511630,Ematano Kashira,三重縣,山,4.0,0,山,Tsu Station,55.7,0.8000,0.0000,0.0824,0.4124,,34.3225000,136.1633333,Q31511630,NOT_FOUND
Q31698943,Kogamaru Yama,三重縣,山,4.0,0,山,Tsu Station,55.4,0.8000,0.0000,0.0828,0.4124,,34.3094444,136.1938889,Q31698943,NOT_FOUND
Q31469849,Tōgenokami-yama,岩手縣,山,4.0,0,山,Morioka Station,55.4,0.8000,0.0000,0.0828,0.4124,,39.7166667,141.7833333,Q31469849,NOT_FOUND
Q31501249,Yuzō Yama,新潟縣,山,4.0,0,山,Niigata Station,55.4,0.8000,0.0000,0.0827,0.4124,,38.1051000,139.6452000,Q31501249,NOT_FOUND
Q31514299,Shiokumi Dake,熊本縣,山,4.0,0,山,Kumamoto Station,55.7,0.8000,0.0000,0.0824,0.4124,,32.3038889,130.5486111,Q31514299,NOT_FOUND
Q35716528,Shirasu,福岡縣,暗礁,4.0,0,暗礁,Hakata Station,55.6,0.8000,0.0000,0.0825,0.4124,,33.9838889,130.7916667,Q35716528,NOT_FOUND
Q31503951,Takado Yama,福島縣,山,4.0,0,山,Fukushima Station,55.3,0.8000,0.0000,0.0829,0.4124,,37.3111111,140.1750000,Q31503951,NOT_FOUND
Q31473431,Hanazono-san,茨城縣,山,4.0,0,山,Mito Station,55.6,0.8000,0.0000,0.0825,0.4124,,36.8597000,140.6081000,Q31473431,NOT_FOUND
Q49661391,長島,長崎縣,島嶼,4.0,0,島嶼,Nagasaki Station,55.5,0.8000,0.0000,0.0827,0.4124,,33.1997222,129.6083333,Q49661391,NOT_FOUND
Q31454747,Ōmori Yama,青森縣,山,4.0,0,山,Aomori Station,55.4,0.8000,0.0000,0.0828,0.4124,,40.6813889,140.1061111,Q31454747,NOT_FOUND
Q18338891,原田橋,靜岡縣,公路橋,4.0,0,公路橋,Shizuoka Station,55.6,0.8000,0.0000,0.0825,0.4124,http://commons.wikimedia.org/wiki/Special:FilePath/HaradaBashiBridge.jpg,35.0802579,137.7923044,Q18338891,NOT_FOUND
Q31709049,Hibaru San,大分縣,山,4.0,0,山,Oita Station,56.0,0.8000,0.0000,0.0819,0.4123,,33.4913889,131.0886111,Q31709049,NOT_FOUND
Q11477432,嶽山城,大阪府,山城池,3.1,14,山城池,Osaka Station,27.8,0.6200,0.2270,0.1522,0.4123,http://commons.wikimedia.org/wiki/Special:FilePath/Dakeyamajyoshi.jpg,34.4660278,135.5958611,Q11477432,嶽山城跡（龍泉寺城跡）
Q127867674,初瀬山,奈良縣,山,3.3,4,山,Nara Station,16.4,0.6600,0.1349,0.2338,0.4123,http://commons.wikimedia.org/wiki/Special:FilePath/Hasedera%20monzenmachi%20Sakurai%20Nara%20pref%20Japan02n.jpg,34.5467460,135.8938870,Q127867674,初瀬山
Q34799491,Kurumino Se,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.0,0.8000,0.0000,0.0820,0.4123,,34.0405556,130.8930556,Q34799491,NOT_FOUND
Q34801722,Mezore-se,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,55.8,0.8000,0.0000,0.0823,0.4123,,34.1444444,130.8750000,Q34801722,NOT_FOUND
Q34802372,Munakata-se,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.2,0.8000,0.0000,0.0817,0.4123,,34.4202778,130.9469444,Q34802372,NOT_FOUND
Q49334062,Q49334062,山口縣,陸連島,4.0,0,陸連島,Yamaguchi Station,55.9,0.8000,0.0000,0.0821,0.4123,,34.3925000,130.9330556,Q49334062,NOT_FOUND
Q49621234,Q49621234,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.1,0.8000,0.0000,0.0818,0.4123,,34.4075000,130.9394444,Q49621234,NOT_FOUND
Q31473965,Daimyōjin Yama,山形縣,山,4.0,0,山,Yamagata Station,55.8,0.8000,0.0000,0.0822,0.4123,,38.7075000,140.5883333,Q31473965,NOT_FOUND
Q31505682,Eboshi Yama,山形縣,山,4.0,0,山,Yamagata Station,56.1,0.8000,0.0000,0.0819,0.4123,,37.8497222,139.9361111,Q31505682,NOT_FOUND
Q31505734,Kotōbachi,山形縣,山,4.0,0,山,Yamagata Station,56.0,0.8000,0.0000,0.0819,0.4123,,37.7769444,140.1036111,Q31505734,NOT_FOUND
Q31472239,Kuromori Yama,山形縣,山,4.0,0,山,Yamagata Station,55.8,0.8000,0.0000,0.0822,0.4123,,38.6936111,140.0302778,Q31472239,NOT_FOUND
Q31505663,Takakura Yama,山形縣,山,4.0,0,山,Yamagata Station,55.9,0.8000,0.0000,0.0821,0.4123,,37.8258000,139.9832000,Q31505663,NOT_FOUND
Q31472668,Kenashi-mori,岩手縣,山,4.0,0,山,Morioka Station,56.0,0.8000,0.0000,0.0820,0.4123,,39.7817000,141.7825000,Q31472668,NOT_FOUND
Q31502097,Eboshi Yama,新潟縣,山,4.0,0,山,Niigata Station,56.1,0.8000,0.0000,0.0818,0.4123,,37.4133333,139.1611111,Q31502097,NOT_FOUND
Q31691347,Ryōzen-zan,滋賀縣,山,4.0,0,山,Otsu Station,55.9,0.8000,0.0000,0.0820,0.4123,,35.2815000,136.3775000,Q31691347,NOT_FOUND
Q31515399,Takakura Yama,福岡縣,山,4.0,0,山,Hakata Station,55.8,0.8000,0.0000,0.0822,0.4123,,33.8588889,130.9308333,Q31515399,NOT_FOUND
Q31493529,Tanashiro Mori,秋田縣,山,4.0,0,山,Akita Station,56.0,0.8000,0.0000,0.0820,0.4123,,39.9169444,140.7308333,Q31493529,NOT_FOUND
Q34744923,Kōgo Se,長崎縣,暗礁,4.0,0,暗礁,Nagasaki Station,56.0,0.8000,0.0000,0.0820,0.4123,,33.1905556,129.5763889,Q34744923,NOT_FOUND
Q31499423,Naka Yama,長野縣,山,4.0,0,山,Nagano Station,55.8,0.8000,0.0000,0.0823,0.4123,,36.3263889,137.7050000,Q31499423,NOT_FOUND
Q31454806,Ranganno Mori,青森縣,山,4.0,0,山,Aomori Station,56.1,0.8000,0.0000,0.0818,0.4123,,40.5797222,140.1555556,Q31454806,NOT_FOUND
Q31704330,Hachino Yama,靜岡縣,山,4.0,0,山,Shizuoka Station,56.1,0.8000,0.0000,0.0818,0.4123,,34.7903000,138.9626000,Q31704330,NOT_FOUND
Q31517118,Hinata Yama,靜岡縣,山,4.0,0,山,Shizuoka Station,56.1,0.8000,0.0000,0.0819,0.4123,,35.3305556,138.8219444,Q31517118,NOT_FOUND
Q31513842,Koasahi,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,55.8,0.8000,0.0000,0.0822,0.4123,,32.0847222,130.5072222,Q31513842,NOT_FOUND
Q19955545,井之川岳,鹿兒島縣,山,3.7,3,山,Kagoshima-Chuo Station,449.0,0.7400,0.1162,0.0110,0.4123,,27.7787178,128.9831780,Q19955545,井之川岳
Q6922333,明神岳,三重縣,山,4.0,0,山,Tsu Station,56.3,0.8000,0.0000,0.0816,0.4122,http://commons.wikimedia.org/wiki/Special:FilePath/Myojindake01.JPG,34.3608333,136.0950000,Q6922333,NOT_FOUND
Q76283211,民族共生象徵空間,北海道,國立博物館,4.0,0,國立博物館,Sapporo Station,56.5,0.8000,0.0000,0.0812,0.4122,http://commons.wikimedia.org/wiki/Special:FilePath/Shiraoi-upopoy%2035.jpg,42.5602778,141.3655278,Q76283211,NOT_FOUND
Q31488855,Iwabuchi Yama,宮城縣,山,4.0,0,山,Sendai Station,56.7,0.8000,0.0000,0.0810,0.4122,,38.7519444,140.7100000,Q31488855,NOT_FOUND
Q31498738,Gaki Yama,富山縣,山,3.5,4,山,Toyama Station,45.1,0.7000,0.1349,0.0997,0.4122,,36.6805556,137.7186111,Q31498738,餓鬼山
Q34796266,Handō-se,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.4,0.8000,0.0000,0.0815,0.4122,,34.4019444,130.9327778,Q34796266,NOT_FOUND
Q34797346,I-ze,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.7,0.8000,0.0000,0.0811,0.4122,,34.0905556,130.8722222,Q34797346,NOT_FOUND
Q49622730,Q49622730,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.3,0.8000,0.0000,0.0815,0.4122,,34.3972222,130.9305556,Q49622730,NOT_FOUND
Q49623039,Q49623039,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.4,0.8000,0.0000,0.0814,0.4122,,34.3852778,130.9227778,Q49623039,NOT_FOUND
Q31491525,Futatsu Mori,岩手縣,山,4.0,0,山,Morioka Station,56.6,0.8000,0.0000,0.0812,0.4122,,40.1822222,141.3544444,Q31491525,NOT_FOUND
Q31471142,Ondoko-yama,岩手縣,山,4.0,0,山,Morioka Station,56.7,0.8000,0.0000,0.0810,0.4122,,39.8608000,141.7667000,Q31471142,NOT_FOUND
Q31688479,高丸山,島根縣,山,4.0,0,山,Matsue Station,56.4,0.8000,0.0000,0.0814,0.4122,,35.1975500,132.5343300,Q31688479,NOT_FOUND
Q123517037,美の川酒造酒造館,新潟縣,日本清酒博物館,4.0,0,日本清酒博物館,Niigata Station,56.2,0.8000,0.0000,0.0816,0.4122,,37.4365770,138.8438600,Q123517037,NOT_FOUND
Q49644913,Q49644913,福岡縣,島嶼,4.0,0,島嶼,Hakata Station,56.4,0.8000,0.0000,0.0814,0.4122,,34.0286111,130.7277778,Q49644913,NOT_FOUND
Q31473323,Higakure Yama,福島縣,山,4.0,0,山,Fukushima Station,56.3,0.8000,0.0000,0.0815,0.4122,,37.3902778,140.9041667,Q31473323,NOT_FOUND
Q31493196,Asahi Dake,秋田縣,山,4.0,0,山,Akita Station,56.3,0.8000,0.0000,0.0816,0.4122,,39.6100000,140.7721000,Q31493196,NOT_FOUND
Q11550845,江島,長崎縣,島嶼,4.0,0,島嶼,Nagasaki Station,56.4,0.8000,0.0000,0.0814,0.4122,,33.0091667,129.3500000,Q11550845,NOT_FOUND
Q31506918,Yoko Mine,長野縣,山,4.0,0,山,Nagano Station,56.6,0.8000,0.0000,0.0812,0.4122,,36.1480556,138.0422222,Q31506918,NOT_FOUND
Q114587694,硫黄岳,長野縣,山,4.0,0,山,Nagano Station,56.3,0.8000,0.0000,0.0816,0.4122,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A1%AB%E9%BB%84%E5%B0%BE%E6%A0%B9.jpg,36.3805560,137.6505560,Q114587694,NOT_FOUND
Q31454746,Oiage Yama,青森縣,山,4.0,0,山,Aomori Station,56.4,0.8000,0.0000,0.0814,0.4122,,40.7413889,140.0741667,Q31454746,NOT_FOUND
Q31513858,Asahi Dake,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,56.3,0.8000,0.0000,0.0816,0.4122,,32.0886111,130.4997222,Q31513858,NOT_FOUND
Q6923562,千峰,兵庫縣,山,4.0,0,山,Kobe Station,57.2,0.8000,0.0000,0.0804,0.4121,http://commons.wikimedia.org/wiki/Special:FilePath/Sengamine01.jpg,35.1333333,134.8833333,Q6923562,NOT_FOUND
Q6884889,水之子島燈塔,大分縣,燈塔,4.0,0,燈塔,Oita Station,57.2,0.8000,0.0000,0.0804,0.4121,http://commons.wikimedia.org/wiki/Special:FilePath/Saiki%20mizunokojima.jpg,33.0436111,132.1772222,Q6884889,NOT_FOUND
Q49644503,Q49644503,宮城縣,島嶼,4.0,0,島嶼,Sendai Station,57.2,0.8000,0.0000,0.0804,0.4121,,38.3569444,141.5261111,Q49644503,NOT_FOUND
Q49631418,赤根,宮城縣,島嶼,4.0,0,島嶼,Sendai Station,56.9,0.8000,0.0000,0.0808,0.4121,,38.4363889,141.4950000,Q49631418,NOT_FOUND
Q49624140,Q49624140,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,56.9,0.8000,0.0000,0.0807,0.4121,,34.3947222,130.9216667,Q49624140,NOT_FOUND
Q49644557,地ノ島,山口縣,島嶼,4.0,0,島嶼,Yamaguchi Station,56.8,0.8000,0.0000,0.0809,0.4121,,34.6750000,131.5913889,Q49644557,NOT_FOUND
Q31501228,Kankura Mine,山形縣,山,4.0,0,山,Yamagata Station,56.8,0.8000,0.0000,0.0810,0.4121,,38.1090000,139.7029000,Q31501228,NOT_FOUND
Q111431053,恵那市山岡郷土史料館,岐阜縣,地方文化館,4.0,0,地方文化館,Gifu Station,57.2,0.8000,0.0000,0.0803,0.4121,,35.3485556,137.3832222,Q111431053,NOT_FOUND
Q31471793,Monomi-yama,岩手縣,山,4.0,0,山,Morioka Station,56.8,0.8000,0.0000,0.0809,0.4121,,39.2858000,141.5208000,Q31471793,NOT_FOUND
Q11489083,御所野繩文公園,岩手縣,考古学公園,4.0,0,考古学公園,Morioka Station,57.0,0.8000,0.0000,0.0806,0.4121,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%BE%A1%E6%89%80%E9%87%8E%E9%81%BA%E8%B7%A1%E7%AB%AA%E7%A9%B4%E5%BC%8F%E4%BD%8F%E5%B1%85.JPG,40.1978330,141.3061390,Q11489083,NOT_FOUND
Q31501704,Onikura Yama,新潟縣,山,4.0,0,山,Niigata Station,56.8,0.8000,0.0000,0.0809,0.4121,,37.4097222,138.9436111,Q31501704,NOT_FOUND
Q31515946,Hoshiga Yama,神奈川縣,山,4.0,0,山,Yokohama Station,56.8,0.8000,0.0000,0.0809,0.4121,,35.1888889,139.0972222,Q31515946,NOT_FOUND
Q34798920,Ko-se,福岡縣,沙洲,4.0,0,沙洲,Hakata Station,57.1,0.8000,0.0000,0.0805,0.4121,,34.0408333,130.7172222,Q34798920,NOT_FOUND
Q31483254,Kotsunagi Mori,秋田縣,山,4.0,0,山,Akita Station,56.7,0.8000,0.0000,0.0810,0.4121,,40.0811111,140.5952778,Q31483254,NOT_FOUND
Q31472214,Kuromori Yama,秋田縣,山,4.0,0,山,Akita Station,57.2,0.8000,0.0000,0.0804,0.4121,,39.3788889,140.6325000,Q31472214,NOT_FOUND
Q31513447,Gozō Dake,長崎縣,山,4.0,0,山,Nagasaki Station,57.1,0.8000,0.0000,0.0805,0.4121,,33.2497222,129.7191667,Q31513447,NOT_FOUND
Q31499735,Nishi Dake,長野縣,山,4.0,0,山,Nagano Station,56.8,0.8000,0.0000,0.0809,0.4121,,36.3372222,137.6797222,Q31499735,NOT_FOUND
Q31686313,Washiga Mine,長野縣,山,4.0,0,山,Nagano Station,57.0,0.8000,0.0000,0.0806,0.4121,,36.1309000,138.1550000,Q31686313,NOT_FOUND
Q31454804,Aoshika Yama,青森縣,山,4.0,0,山,Aomori Station,57.0,0.8000,0.0000,0.0807,0.4121,,40.6544444,140.0988889,Q31454804,NOT_FOUND
Q34788091,鎧島,青森縣,島嶼,4.0,0,島嶼,Aomori Station,57.2,0.8000,0.0000,0.0804,0.4121,,41.2552778,140.3547222,Q34788091,NOT_FOUND
Q11506471,日本單車運動中心,靜岡縣,運動場館,4.0,0,運動場館,Shizuoka Station,56.8,0.8000,0.0000,0.0809,0.4121,http://commons.wikimedia.org/wiki/Special:FilePath/Japan%20cycle%20sports%20center%20Aerial%20photograph.1976.jpg,35.0099722,139.0104167,Q11506471,NOT_FOUND
Q31395073,Koba Dake,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,56.9,0.8000,0.0000,0.0808,0.4121,,31.1255556,130.8069444,Q31395073,NOT_FOUND
Q31475451,Kobuchi Yama,宮城縣,山,4.0,0,山,Sendai Station,57.5,0.8000,0.0000,0.0800,0.4120,,38.5277778,141.4475000,Q31475451,NOT_FOUND
Q49665600,Q49665600,宮城縣,島嶼,4.0,0,島嶼,Sendai Station,57.5,0.8000,0.0000,0.0800,0.4120,,38.3586111,141.5297222,Q49665600,NOT_FOUND
Q31488618,Takanashi Yama,宮城縣,山,4.0,0,山,Sendai Station,57.6,0.8000,0.0000,0.0798,0.4120,,38.4813889,141.4802778,Q31488618,NOT_FOUND
Q34796350,Hashirano-se,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,57.4,0.8000,0.0000,0.0802,0.4120,,34.1075000,130.8616667,Q34796350,NOT_FOUND
Q49624067,Q49624067,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,57.6,0.8000,0.0000,0.0798,0.4120,,34.6797222,131.6100000,Q49624067,NOT_FOUND
Q1155726,出羽三山,山形縣,三者並稱,4.0,0,三者並稱,Yamagata Station,57.7,0.8000,0.0000,0.0797,0.4120,http://commons.wikimedia.org/wiki/Special:FilePath/View%20from%20the%20top%20of%20Mt.%20Gassan%202006-10-28.jpg,38.7002778,140.0002778,Q1155726,NOT_FOUND
Q31495311,Ōsa Yama,岡山縣,山,4.0,0,山,Okayama Station,57.7,0.8000,0.0000,0.0798,0.4120,,35.0816000,133.5390000,Q31495311,NOT_FOUND
Q31470275,Takadaki-mori,岩手縣,山,4.0,0,山,Morioka Station,57.5,0.8000,0.0000,0.0799,0.4120,,39.5175000,141.7642000,Q31470275,NOT_FOUND
Q30923099,設楽町奥三河郷土館,愛知縣,地方文化館,3.4,7,地方文化館,Nagoya Station,63.4,0.6800,0.1743,0.0731,0.4120,http://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki%20Shitara.jpg,35.0928222,137.5721528,Q30923099,奥三河郷土館跡
Q31708131,Hitotsu Dake,沖繩縣,山,4.0,0,山,Naha Bus Terminal,57.7,0.8000,0.0000,0.0798,0.4120,,26.5861111,128.0811111,Q31708131,NOT_FOUND
Q97159027,吊橋,熊本縣,步道天桥,4.0,0,步道天桥,Kumamoto Station,57.7,0.8000,0.0000,0.0798,0.4120,,32.2755590,130.6131560,Q97159027,NOT_FOUND
Q31514120,鏡山,熊本縣,山,4.0,0,山,Kumamoto Station,57.7,0.8000,0.0000,0.0798,0.4120,,32.2722222,130.7147222,Q31514120,NOT_FOUND
Q31699165,Kirigatani-yama,福岡縣,山,4.0,0,山,Hakata Station,57.5,0.8000,0.0000,0.0800,0.4120,,33.8833333,130.9333333,Q31699165,NOT_FOUND
Q49645527,片島,福岡縣,島嶼,4.0,0,島嶼,Hakata Station,57.6,0.8000,0.0000,0.0799,0.4120,,33.9688889,130.8455556,Q49645527,NOT_FOUND
Q34739820,Bakuchi Se,長崎縣,暗礁,4.0,0,暗礁,Nagasaki Station,57.5,0.8000,0.0000,0.0800,0.4120,,33.2052778,129.5744444,Q34739820,NOT_FOUND
Q31513382,Nira Dake,長崎縣,山,4.0,0,山,Nagasaki Station,57.7,0.8000,0.0000,0.0798,0.4120,,33.2447222,129.6766667,Q31513382,NOT_FOUND
Q31454745,Takaniu Yama,青森縣,山,4.0,0,山,Aomori Station,57.5,0.8000,0.0000,0.0799,0.4120,,40.6916667,140.0758333,Q31454745,NOT_FOUND
Q34792312,Bisago Se,鹿兒島縣,沙洲,4.0,0,沙洲,Kagoshima-Chuo Station,57.3,0.8000,0.0000,0.0803,0.4120,,31.4319444,131.1186111,Q34792312,NOT_FOUND
Q34796379,Hatto-ne,千葉縣,沙洲,4.0,0,沙洲,Chiba Station,58.3,0.8000,0.0000,0.0790,0.4119,,35.0894444,140.1208333,Q34796379,NOT_FOUND
Q31488788,SanjōYama,宮城縣,山,4.0,0,山,Sendai Station,57.9,0.8000,0.0000,0.0794,0.4119,,38.7663889,140.7241667,Q31488788,NOT_FOUND
Q34797338,I Se,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,58.0,0.8000,0.0000,0.0794,0.4119,,34.3616667,130.8922222,Q34797338,NOT_FOUND
Q31804161,Itajiki Yama,山形縣,山,4.0,0,山,Yamagata Station,58.0,0.8000,0.0000,0.0794,0.4119,,38.7252778,140.0558333,Q31804161,NOT_FOUND
Q31489254,Myōjin Yama,山形縣,山,4.0,0,山,Yamagata Station,58.2,0.8000,0.0000,0.0792,0.4119,,38.7386111,140.5619444,Q31489254,NOT_FOUND
Q31696747,Kyōzuka Yama,新潟縣,山,4.0,0,山,Niigata Station,58.2,0.8000,0.0000,0.0792,0.4119,,37.9325000,138.3992000,Q31696747,NOT_FOUND
Q31514136,Teru Kaku,熊本縣,山,4.0,0,山,Kumamoto Station,58.3,0.8000,0.0000,0.0790,0.4119,,32.2680556,130.7411111,Q31514136,NOT_FOUND
Q31516081,Takasu Yama,神奈川縣,山,4.0,0,山,Yokohama Station,58.0,0.8000,0.0000,0.0793,0.4119,,35.2272222,139.0538889,Q31516081,NOT_FOUND
Q49333264,Q49333264,福岡縣,陸連島,4.0,0,陸連島,Hakata Station,58.2,0.8000,0.0000,0.0791,0.4119,,33.9666667,130.8588889,Q49333264,NOT_FOUND
Q31709523,Yake Yama,秋田縣,山,3.3,10,山,Akita Station,60.2,0.6600,0.2010,0.0767,0.4119,,39.9641667,140.7566667,Q31709523,秋田焼山
Q35712424,Noshimano-okino-ishi,長崎縣,暗礁,4.0,0,暗礁,Nagasaki Station,58.3,0.8000,0.0000,0.0790,0.4119,,33.2113889,129.5694444,Q35712424,NOT_FOUND
Q49655935,前島,長崎縣,島嶼,4.0,0,島嶼,Nagasaki Station,57.8,0.8000,0.0000,0.0796,0.4119,,33.2105556,129.5777778,Q49655935,NOT_FOUND
Q31507098,Nabeyari Yama,長野縣,山,4.0,0,山,Nagano Station,58.2,0.8000,0.0000,0.0791,0.4119,,36.1486111,138.4027778,Q31507098,NOT_FOUND
Q130532740,赤岳,長野縣,山,4.0,0,山,Nagano Station,58.2,0.8000,0.0000,0.0791,0.4119,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A1%AB%E9%BB%84%E5%B0%BE%E6%A0%B9.jpg,36.3697222,137.6327778,Q130532740,NOT_FOUND
Q11443344,天竜川橋,靜岡縣,公路橋,4.0,0,公路橋,Shizuoka Station,58.1,0.8000,0.0000,0.0792,0.4119,,34.7470300,137.8133200,Q11443344,NOT_FOUND
Q31804197,Tobisuga Oka,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,58.3,0.8000,0.0000,0.0790,0.4119,,32.1044444,130.6100000,Q31804197,NOT_FOUND
Q49644170,蛇島,三重縣,島嶼,4.0,0,島嶼,Tsu Station,58.4,0.8000,0.0000,0.0789,0.4118,,34.2130556,136.4330556,Q49644170,NOT_FOUND
Q31695807,三国岳,京都府,山,4.0,0,山,Kyoto Station,58.4,0.8000,0.0000,0.0789,0.4118,,35.4546600,135.4701800,Q31695807,NOT_FOUND
Q49638654,二間島,千葉縣,島嶼,4.0,0,島嶼,Chiba Station,58.3,0.8000,0.0000,0.0790,0.4118,,35.1450000,139.8244444,Q49638654,NOT_FOUND
Q31686746,Tsurigane Yama,大分縣,山,4.0,0,山,Oita Station,58.4,0.8000,0.0000,0.0789,0.4118,,33.4335000,131.0258000,Q31686746,NOT_FOUND
Q31488767,Handawara Yama,宮城縣,山,4.0,0,山,Sendai Station,58.5,0.8000,0.0000,0.0787,0.4118,,38.7713889,140.7219444,Q31488767,NOT_FOUND
Q31475370,Okinagura Yama,宮城縣,山,4.0,0,山,Sendai Station,58.8,0.8000,0.0000,0.0784,0.4118,,38.6036111,141.3952778,Q31475370,NOT_FOUND
Q6922490,笈岳,富山縣,山,4.0,0,山,Toyama Station,58.4,0.8000,0.0000,0.0788,0.4118,http://commons.wikimedia.org/wiki/Special:FilePath/Oizurugatake%20from%20Maeoizurugatake%202010-10-17.JPG,36.2992700,136.7922900,Q6922490,NOT_FOUND
Q11288918,彥島,山口縣,陸連島,4.0,0,陸連島,Yamaguchi Station,58.3,0.8000,0.0000,0.0790,0.4118,http://commons.wikimedia.org/wiki/Special:FilePath/Oinoyama%20park%20in%20Hikoshima.jpg,33.9372220,130.9144440,Q11288918,NOT_FOUND
Q31505822,Bunatsubure Yama,山形縣,山,4.0,0,山,Yamagata Station,58.6,0.8000,0.0000,0.0786,0.4118,,37.9119444,139.8119444,Q31505822,NOT_FOUND
Q31505716,Tōhachi Yama,山形縣,山,4.0,0,山,Yamagata Station,58.5,0.8000,0.0000,0.0787,0.4118,,37.7580556,140.0866667,Q31505716,NOT_FOUND
Q31469668,Washigamori Yama,岩手縣,山,4.0,0,山,Morioka Station,58.7,0.8000,0.0000,0.0785,0.4118,,39.2166667,140.8666667,Q31469668,NOT_FOUND
Q31502075,Yakushi Yama,新潟縣,山,4.0,0,山,Niigata Station,58.5,0.8000,0.0000,0.0787,0.4118,,37.3862000,139.0458000,Q31502075,NOT_FOUND
